"","cdata2.year","cdata2.area1","cdata2.street","cdata2.street22"
"5191",2012,"Wolverhampton","Princess Square Wolverhampton"," "
"5192",2012,"A","Princess St"," "
"5193",2012,"A","Princess Street"," "
"5194",2012,"A","Princess Street"," "
"5195",2012,"A","Princess Street"," "
"5196",2012,"A","Princess Street"," "
"5197",2012,"A","Princess Street"," "
"5198",2012,"A","Queen Square"," "
"5199",2012,"Wolverhampton","Queen Square Wolverhampton"," "
"5200",2012,"Wolverhampton","Queen St Wolverhampton"," "
"5201",2012,"A","Queen Street"," "
"5202",2012,"A","Queen Street"," "
"5203",2012,"A","Queen Street"," "
"5204",2012,"A","Queen Street"," "
"5205",2012,"A","Queen Street"," "
"5206",2012,"A","Queen Street"," "
"5207",2012,"A","Queen Street"," "
"5208",2012,"Wolverhampton","Queen Street Wolverhampton"," "
"5209",2012,"Wolverhampton","Queen Street Wolverhampton"," "
"5210",2012,"Wolverhampton","Queen Street Wolverhampton"," "
"5211",2012,"Wolverhampton","Queen Street Wolverhampton"," "
"5212",2012,"Wolverhampton","Queen Street Wolverhampton"," "
"5213",2012,"Wolverhampton","Queen Street Wolverhampton"," "
"5214",2012,"A","Queen Street W Ton"," "
"5215",2012,"A","Queens Sqaure Wolves"," "
"5216",2012,"Wolverhampton","Queens Square Wolverhampton"," "
"5217",2012,"Wolverhampton","Queens Square Wolverhampton"," "
"5218",2012,"Wolverhampton","Queens Square Wolverhampton"," "
"5219",2012,"Wolverhampton","Queens Square Wolverhampton"," "
"5220",2012,"A","Queens Square Wolves"," "
"5221",2012,"A","Queens Square W Ton"," "
"5222",2012,"A","Queens St"," "
"5223",2012,"A","Queens Street"," "
"5224",2012,"Wolverhampton","Queens Street Wolverhampton"," "
"5225",2012,"Wolverhampton","Rayleigh Road Pennfields Wolverhampton"," "
"5226",2012,"Wolverhampton","Rayleigh Road Pennfields Wolverhampton"," "
"5227",2012,"A","Red Lion Pub Amos Lane"," "
"5228",2012,"A","Ring Rd St Davids Underpass"," "
"5229",2012,"A","Royal Tiger Ph"," "
"5230",2012,"A","School St Wolves"," "
"5231",2012,"A","School Street"," "
"5232",2012,"A","School Street"," "
"5233",2012,"Wolverhampton","School Street City Centre Wolverhampton"," "
"5234",2012,"Wolverhampton","Sherwood St Wolverhampton"," "
"5235",2012,"A","Sherwood Street"," "
"5236",2012,"Wolverhampton","St Marks Road Wolverhampton"," "
"5237",2012,"A","St Peters Gardens Lichfield Street Waya A A Aya Ton","St Peters Gardens Lichfield Street WÂ‰Ï˝ÂêTon"
"5238",2012,"A","St Peters Square"," "
"5239",2012,"Wolverhampton","St Peter S Square Wolverhampton"," "
"5240",2012,"A","Stafford Road Oxley"," "
"5241",2012,"A","Stafford St"," "
"5242",2012,"A","Stourbridge High Street"," "
"5243",2012,"A","Stroud Road"," "
"5244",2012,"A","Tettenhall Road"," "
"5245",2012,"A","The Crab Mill Hagley Rd Stourbridge"," "
"5246",2012,"Walsall","The Crown Wharf Walsall"," "
"5247",2012,"A","Thimblemill Road Smethwick"," "
"5248",2012,"A","Thompson Avenue"," "
"5249",2012,"A","Three Crowns Ph Woodcross"," "
"5250",2012,"A","Tower St"," "
"5251",2012,"Wolverhampton","Tower St Wolverhampton"," "
"5252",2012,"Wolverhampton","Vicarage Road Wolverhampton"," "
"5253",2012,"A","Victoria Passage"," "
"5254",2012,"A","Victoria Street"," "
"5255",2012,"A","Victoria Street"," "
"5256",2012,"Wolverhampton","Victoria Street Wolverhampton"," "
